Date;INV2;TEMP;HUM
2024-08-24 00:00:00;0.0;15.939999999999998;86.0
2024-08-24 00:01:00;0.0;15.915000000000006;86.0
2024-08-24 00:02:00;0.0;15.840000000000032;86.0
2024-08-24 00:03:00;0.0;15.840000000000032;86.0
2024-08-24 00:04:00;0.0;15.840000000000032;86.0
2024-08-24 00:05:00;0.0;15.840000000000032;86.0
2024-08-24 00:06:00;0.0;15.844166666666696;86.16666666666667
2024-08-24 00:07:00;0.0;15.79000000000002;88.0
2024-08-24 00:08:00;0.0;15.79000000000002;88.0
2024-08-24 00:09:00;0.0;15.79000000000002;88.0
2024-08-24 00:10:00;0.0;15.79000000000002;88.0
2024-08-24 00:11:00;0.0;15.782500000000027;88.0
2024-08-24 00:12:00;0.0;15.760000000000048;88.0
2024-08-24 00:13:00;0.0;15.760000000000048;88.0
2024-08-24 00:14:00;0.0;15.760000000000048;88.0
2024-08-24 00:15:00;0.0;15.760000000000048;88.0
2024-08-24 00:16:00;0.0;15.768181818181858;88.0
2024-08-24 00:17:00;0.0;15.79000000000002;88.0
2024-08-24 00:18:00;0.0;15.79000000000002;88.0
2024-08-24 00:19:00;0.0;15.79000000000002;88.0
2024-08-24 00:20:00;0.0;15.79000000000002;88.0
2024-08-24 00:21:00;0.0;15.79000000000002;88.0
2024-08-24 00:22:00;0.0;15.79000000000002;88.0
2024-08-24 00:23:00;0.0;15.79000000000002;88.0
2024-08-24 00:24:00;0.0;15.79000000000002;88.0
2024-08-24 00:25:00;0.0;15.79000000000002;88.0
2024-08-24 00:26:00;0.0;15.825000000000015;87.75
2024-08-24 00:27:00;0.0;15.930000000000009;87.0
2024-08-24 00:28:00;0.0;15.930000000000009;87.0
2024-08-24 00:29:00;0.0;15.930000000000009;87.0
2024-08-24 00:30:00;0.0;15.930000000000009;87.0
2024-08-24 00:31:00;0.0;15.930000000000009;87.0
2024-08-24 00:32:00;0.0;15.930000000000009;87.0
2024-08-24 00:33:00;0.0;15.930000000000009;87.0
2024-08-24 00:34:00;0.0;15.930000000000009;87.0
2024-08-24 00:35:00;0.0;15.930000000000009;87.0
2024-08-24 00:36:00;0.0;15.850000000000014;87.16666666666667
2024-08-24 00:37:00;0.0;15.450000000000044;88.0
2024-08-24 00:38:00;0.0;15.450000000000044;88.0
2024-08-24 00:39:00;0.0;15.450000000000044;88.0
2024-08-24 00:40:00;0.0;15.450000000000044;88.0
2024-08-24 00:41:00;0.0;15.445000000000036;88.0
2024-08-24 00:42:00;0.0;15.430000000000009;88.0
2024-08-24 00:43:00;0.0;15.430000000000009;88.0
2024-08-24 00:44:00;0.0;15.430000000000009;88.0
2024-08-24 00:45:00;0.0;15.430000000000009;88.0
2024-08-24 00:46:00;0.0;15.435000000000016;88.08333333333333
2024-08-24 00:47:00;0.0;15.430000000000009;89.0
2024-08-24 00:48:00;0.0;15.430000000000009;89.0
2024-08-24 00:49:00;0.0;15.430000000000009;89.0
2024-08-24 00:50:00;0.0;15.430000000000009;89.0
2024-08-24 00:51:00;0.0;15.430000000000009;88.91666666666667
2024-08-24 00:52:00;0.0;15.430000000000009;89.0
2024-08-24 00:53:00;0.0;15.430000000000009;89.0
2024-08-24 00:54:00;0.0;15.430000000000009;89.0
2024-08-24 00:55:00;0.0;15.430000000000009;89.0
2024-08-24 00:56:00;0.0;15.430000000000009;89.0
2024-08-24 00:57:00;0.0;15.430000000000009;88.0
2024-08-24 00:58:00;0.0;15.430000000000009;88.0
2024-08-24 00:59:00;0.0;15.430000000000009;88.0
2024-08-24 01:00:00;0.0;15.430000000000009;88.0
2024-08-24 01:01:00;0.0;15.430000000000009;88.0
2024-08-24 01:02:00;0.0;15.430000000000009;88.0
2024-08-24 01:03:00;0.0;15.430000000000009;88.0
2024-08-24 01:04:00;0.0;15.430000000000009;88.0
2024-08-24 01:05:00;0.0;15.430000000000009;88.0
2024-08-24 01:06:00;0.0;15.430000000000009;88.0
2024-08-24 01:07:00;0.0;15.430000000000009;88.0
2024-08-24 01:08:00;0.0;15.430000000000009;88.0
2024-08-24 01:09:00;0.0;15.430000000000009;88.0
2024-08-24 01:10:00;0.0;15.430000000000009;88.0
2024-08-24 01:11:00;0.0;15.430000000000009;88.0
2024-08-24 01:12:00;0.0;15.430000000000009;88.0
2024-08-24 01:13:00;0.0;15.430000000000009;88.0
2024-08-24 01:14:00;0.0;15.430000000000009;88.0
2024-08-24 01:15:00;0.0;15.430000000000009;88.0
2024-08-24 01:16:00;0.0;15.440000000000015;88.0
2024-08-24 01:17:00;0.0;15.460000000000036;88.0
2024-08-24 01:18:00;0.0;15.460000000000036;88.0
2024-08-24 01:19:00;0.0;15.460000000000036;88.0
2024-08-24 01:20:00;0.0;15.460000000000036;88.0
2024-08-24 01:21:00;0.0;15.460000000000036;88.0
2024-08-24 01:22:00;0.0;15.460000000000036;88.0
2024-08-24 01:23:00;0.0;15.460000000000036;88.0
2024-08-24 01:24:00;0.0;15.460000000000036;88.0
2024-08-24 01:25:00;0.0;15.460000000000036;88.0
2024-08-24 01:26:00;0.0;15.460000000000036;88.0
2024-08-24 01:27:00;0.0;15.460000000000036;88.0
2024-08-24 01:28:00;0.0;15.460000000000036;88.0
2024-08-24 01:29:00;0.0;15.460000000000036;88.0
2024-08-24 01:30:00;0.0;15.460000000000036;88.0
2024-08-24 01:31:00;0.0;15.353333333333373;88.0
2024-08-24 01:32:00;0.0;15.140000000000043;88.0
2024-08-24 01:33:00;0.0;15.140000000000043;88.0
2024-08-24 01:34:00;0.0;15.140000000000043;88.0
2024-08-24 01:35:00;0.0;15.140000000000043;88.0
2024-08-24 01:36:00;0.0;15.19909090909095;88.0
2024-08-24 01:37:00;0.0;15.27000000000004;88.0
2024-08-24 01:38:00;0.0;15.27000000000004;88.0
2024-08-24 01:39:00;0.0;15.27000000000004;88.0
2024-08-24 01:40:00;0.0;15.27000000000004;88.0
2024-08-24 01:41:00;0.0;15.27000000000004;88.0
2024-08-24 01:42:00;0.0;15.27000000000004;88.0
2024-08-24 01:43:00;0.0;15.27000000000004;88.0
2024-08-24 01:44:00;0.0;15.27000000000004;88.0
2024-08-24 01:45:00;0.0;15.27000000000004;88.0
2024-08-24 01:46:00;0.0;15.220000000000036;88.0
2024-08-24 01:47:00;0.0;15.150000000000034;88.0
2024-08-24 01:48:00;0.0;15.150000000000034;88.0
2024-08-24 01:49:00;0.0;15.150000000000034;88.0
2024-08-24 01:50:00;0.0;15.150000000000034;88.0
2024-08-24 01:51:00;0.0;15.150000000000034;88.0
2024-08-24 01:52:00;0.0;15.150000000000034;88.0
2024-08-24 01:53:00;0.0;15.150000000000034;88.0
2024-08-24 01:54:00;0.0;15.150000000000034;88.0
2024-08-24 01:55:00;0.0;15.150000000000034;88.0
2024-08-24 01:56:00;0.0;15.123333333333372;88.33333333333333
2024-08-24 01:57:00;0.0;15.07000000000005;89.0
2024-08-24 01:58:00;0.0;15.07000000000005;89.0
2024-08-24 01:59:00;0.0;15.07000000000005;89.0
2024-08-24 02:00:00;0.0;15.07000000000005;89.0
2024-08-24 02:01:00;0.0;15.065000000000026;89.0
2024-08-24 02:02:00;0.0;15.060000000000002;89.0
2024-08-24 02:03:00;0.0;15.060000000000002;89.0
2024-08-24 02:04:00;0.0;15.060000000000002;89.0
2024-08-24 02:05:00;0.0;15.060000000000002;89.0
2024-08-24 02:06:00;0.0;14.973636363636366;89.45454545454545
2024-08-24 02:07:00;0.0;14.870000000000005;90.0
2024-08-24 02:08:00;0.0;14.870000000000005;90.0
2024-08-24 02:09:00;0.0;14.870000000000005;90.0
2024-08-24 02:10:00;0.0;14.870000000000005;90.0
2024-08-24 02:11:00;0.0;14.870000000000005;90.0
2024-08-24 02:12:00;0.0;14.870000000000005;90.0
2024-08-24 02:13:00;0.0;14.870000000000005;90.0
2024-08-24 02:14:00;0.0;14.870000000000005;90.0
2024-08-24 02:15:00;0.0;14.870000000000005;90.0
2024-08-24 02:16:00;0.0;14.840000000000003;90.0
2024-08-24 02:17:00;0.0;14.810000000000002;90.0
2024-08-24 02:18:00;0.0;14.810000000000002;90.0
2024-08-24 02:19:00;0.0;14.810000000000002;90.0
2024-08-24 02:20:00;0.0;14.810000000000002;90.0
2024-08-24 02:21:00;0.0;14.860000000000014;89.5
2024-08-24 02:22:00;0.0;14.910000000000023;89.0
2024-08-24 02:23:00;0.0;14.910000000000023;89.0
2024-08-24 02:24:00;0.0;14.910000000000023;89.0
2024-08-24 02:25:00;0.0;14.910000000000023;89.0
2024-08-24 02:26:00;0.0;14.910000000000023;89.0
2024-08-24 02:27:00;0.0;14.910000000000023;89.0
2024-08-24 02:28:00;0.0;14.910000000000023;89.0
2024-08-24 02:29:00;0.0;14.910000000000023;89.0
