Date;INV2;TEMP;HUM
2024-09-01 11:00:00;3686.8901248508023;27.603107344632875;61.0
2024-09-01 11:15:00;3712.301007121599;27.655480225988764;61.34463276836159
2024-09-01 11:30:00;3495.345754610438;27.8498305084745;61.64971751412429
2024-09-01 11:45:00;3576.943493150685;28.321910112359618;59.640449438202246
2024-09-01 12:00:00;3471.256189385776;28.64316384180781;58.983050847457626
2024-09-01 12:15:00;3142.3725719713184;28.9183615819208;57.9774011299435
2024-09-01 12:30:00;3037.210135323661;29.19235955056182;56.674157303370784
2024-09-01 12:45:00;2941.5144272362627;28.7025988700566;58.045197740113
2024-09-01 13:00:00;2913.7192894188133;28.82864406779665;58.30508474576271
2024-09-01 13:15:00;2404.6021085172088;29.093389830508528;57.63841807909605
2024-09-01 13:30:00;2502.4403397843644;28.996158192090387;57.3954802259887
2024-09-01 13:45:00;2481.387743150866;28.91627118644056;58.29943502824859
2024-09-01 14:00:00;2209.10209284602;29.16693181818188;57.96590909090909
2024-09-01 14:15:00;2181.208430109797;29.207288135593178;57.0
2024-09-01 14:30:00;2011.7832039497996;28.76881355932201;58.389830508474574
2024-09-01 14:45:00;1841.381274741768;28.462134831460585;60.36516853932584
2024-09-01 15:00:00;1512.2851834683804;28.4973446327684;60.36723163841808
2024-09-01 15:15:00;1453.3352108517208;28.4218644067798;61.0
2024-09-01 15:30:00;1177.8235638592694;28.325084745762734;63.20338983050848
2024-09-01 15:45:00;1043.9249032510293;28.420000000000066;67.0
2024-09-01 16:00:00;799.0025048991978;28.01728813559331;65.50847457627118
2024-09-01 16:15:00;587.8978164779556;27.260282485875763;63.378531073446325
2024-09-01 16:30:00;394.4435171178869;27.15327683615827;64.67796610169492
2024-09-01 16:45:00;241.02135752982835;26.664858757062092;78.83050847457628
2024-09-01 17:00:00;33.49101053614195;26.287118644067743;79.0
2024-09-01 17:15:00;8.806364356255045;25.689209039548032;79.0
2024-09-01 17:30:00;0.0;25.40966292134838;85.42134831460675
2024-09-01 17:45:00;0.0;24.573559322033844;91.0
2024-09-01 18:00:00;0.0;24.27988700564968;91.0
2024-09-01 18:15:00;0.0;23.52774011299437;91.0
2024-09-01 18:30:00;0.0;22.42247191011232;91.0
2024-09-01 18:45:00;0.0;21.360000000000092;91.0
2024-09-01 19:00:00;0.0;20.96795454545464;91.0
2024-09-01 19:15:00;0.0;20.360000000000092;91.0
2024-09-01 19:30:00;0.0;20.755480225988794;90.2090395480226
2024-09-01 19:45:00;0.0;21.360000000000092;89.0
2024-09-01 20:00:00;0.0;20.591638418079192;89.0
2024-09-01 20:15:00;0.0;19.360000000000092;89.0
2024-09-01 20:30:00;0.0;19.76112994350292;88.59887005649718
2024-09-01 20:45:00;0.0;20.03683615819215;88.0
2024-09-01 21:00:00;0.0;19.4284269662922;88.0
2024-09-01 21:15:00;0.0;18.670000000000066;88.0
2024-09-01 21:30:00;0.0;18.76864406779666;87.27118644067797
2024-09-01 21:45:00;0.0;18.61000000000009;87.0
2024-09-01 22:00:00;0.0;18.537796610169472;87.0
2024-09-01 22:15:00;0.0;18.658474576271114;93.71186440677968
2024-09-01 22:30:00;0.0;18.823033707865196;96.0
2024-09-01 22:45:00;0.0;18.934745762711817;95.24858757062148
2024-09-01 23:00:00;0.0;18.33561797752815;94.57865168539324
2024-09-01 23:15:00;0.0;19.014011299434937;88.32768361581921
2024-09-01 23:30:00;0.0;18.356779661017043;86.84745762711864
2024-09-01 23:45:00;0.0;17.865955056179814;93.26966292134831
2024-09-02 00:00:00;0.0;18.35988700564984;92.33333333333331
2024-09-02 00:15:00;0.0;18.439550561797773;90.57303370786516
2024-09-02 00:30:00;0.0;18.555706214689337;91.52542372881356
2024-09-02 00:45:00;0.0;18.59000000000011;92.0
2024-09-02 01:00:00;0.0;18.543033707865224;91.14606741573034
2024-09-02 01:15:00;0.0;18.345141242937892;88.69491525423729
2024-09-02 01:30:00;0.0;17.998539325842728;92.3876404494382
2024-09-02 01:45:00;0.0;18.203220338983083;94.0
2024-09-02 02:00:00;0.0;17.942203389830585;94.0
2024-09-02 02:15:00;0.0;17.60570621468926;94.0
2024-09-02 02:30:00;0.0;17.493764044943898;94.76966292134831
2024-09-02 02:45:00;0.0;17.485762711864467;95.0
2024-09-02 03:00:00;0.0;17.953050847457686;94.05084745762711
2024-09-02 03:15:00;0.0;17.897977528089964;90.68539325842696
2024-09-02 03:30:00;0.0;17.81039548022604;87.65536723163842
2024-09-02 03:45:00;0.0;18.04440677966102;78.62146892655367
2024-09-02 04:00:00;0.0;18.230225988700656;83.33333333333333
2024-09-02 04:15:00;0.0;18.28634831460672;83.0
2024-09-02 04:30:00;0.0;18.29474576271189;82.20338983050847
2024-09-02 04:45:00;17.33296090364456;18.550000000000047;81.53107344632768
2024-09-02 05:00:00;61.29200552596527;18.372808988764064;81.46629213483146
2024-09-02 05:15:00;44.56371082199944;18.127118644067867;82.66101694915254
2024-09-02 05:30:00;49.376418062158535;18.04135593220341;82.0
2024-09-02 05:45:00;59.92307678428856;18.711629213483175;81.19101123595506
2024-09-02 06:00:00;56.56815970025095;18.788800000000084;81.0
2024-09-02 06:15:00;9.203598318873224;18.900337078651752;81.66292134831461
2024-09-02 06:30:00;17.581351947784423;18.96327683615823;82.33333333333333
2024-09-02 06:45:00;70.91347094030188;19.21254237288131;81.47457627118644
2024-09-02 07:00:00;176.92828997138406;19.25106741573036;82.0
2024-09-02 07:15:00;306.02533350764094;19.239039548022618;81.84745762711864
2024-09-02 07:30:00;451.7996344533908;19.32000000000004;80.84745762711864
